"annotation_id","annotator","created_at","homepage","id","lead_time","sentiment","text","updated_at","url"
206,"1","2024-03-29T07:27:11.479459Z","location: about/team",504,1.642,"Bio","Patti has nearly 25 years of Medicaid LTSS experience, most recently as the longstanding Assistant Commissioner and Chief of LTSS for TennCare, the Medicaid Agency in Tennessee. She is a lifelong family caregiver and a nationally recognized leader in HCBS policy and programs. She has managed LTSS, value-based purchasing, and initiatives to improve care for beneficiaries dually eligible for Medicare and Medicaid.","2024-03-29T07:27:11.479485Z","http://carebridgehealth.com/team2023"
276,"1","2024-03-31T02:50:24.986693Z","location: about/team",505,1.658,"Neither","minnow-khaki-hzyd","2024-03-31T02:50:24.986728Z","http://carebridgehealth.com/team2023"
205,"1","2024-03-29T07:27:06.509689Z","location: about/team",506,2.624,"Title/role","Chief Financial Officer","2024-03-29T07:27:06.509748Z","http://carebridgehealth.com/team2023"
294,"1","2024-04-01T03:45:38.475623Z","location: about/team",507,1.566,"Neither","Austin Wickersham","2024-04-01T03:45:38.475651Z","https://flexcareinfusion.com/about-us/#team"
260,"1","2024-03-30T19:11:09.877893Z","location: homepage",508,1.773,"Neither","Website Management by WSI Logix","2024-03-30T19:11:09.877921Z","https://www.wsilogix.com"
327,"1","2024-04-01T03:58:10.176070Z","location: homepage",509,4.304,"Neither","Rehab","2024-04-01T03:58:10.176096Z","https://www.marketcall.com/industries#vertical-rehab"
328,"1","2024-04-01T03:58:17.741126Z","location: homepage",510,5.283,"About","Board of Advisors","2024-04-01T03:58:17.741161Z","https://upwardhealth.com/leadership/board-of-advisors/"
303,"1","2024-04-01T03:53:10.433460Z","location: homepage",511,3.713,"Neither","Lead generation","2024-04-01T03:53:10.433485Z","https://www.marketcall.com/lead-generation"
266,"1","2024-03-30T19:28:44.749620Z","location: about/team",512,2.282,"Neither","Rick Yerondopoulos","2024-03-30T19:28:44.749648Z","https://flexcareinfusion.com/about-us/#team"
211,"1","2024-03-29T07:28:11.354975Z","location: about/team",513,2.136,"Bio","Rebekkah lives in Oklahoma City with her 3 kids and her dog. When she’s not keeping busy with her kids, you can find her in her craft room.","2024-03-29T07:28:11.355015Z","https://flexcareinfusion.com/about-us/#team"
329,"1","2024-04-01T03:58:30.042194Z","location: homepage",514,10.455,"Neither","Privacy Policy","2024-04-01T03:58:30.042222Z","https://liveshopper.com/privacy-policy/"
202,"1","2024-03-29T07:26:53.910614Z","location: homepage",515,1.632,"Neither","Blog","2024-03-29T07:26:53.910654Z","https://www.charterup.com/blog/"
203,"1","2024-03-29T07:26:58.848109Z","location: about/team",516,4.152,"Title/role","Dr. Doug Hsu","2024-03-29T07:26:58.848138Z","http://carebridgehealth.com/team2023"
295,"1","2024-04-01T03:45:47.956777Z","location: homepage",517,2.019,"About","About","2024-04-01T03:45:47.956804Z","https://www.marketcall.com/about"
296,"1","2024-04-01T03:45:53.181641Z","location: homepage",518,3.352,"Neither","Blog","2024-04-01T03:45:53.181671Z","https://www.marketcall.com/blog"
204,"1","2024-03-29T07:27:02.850286Z","location: homepage",519,2.621,"Neither","Insurance","2024-03-29T07:27:02.850312Z","https://www.marketcall.com/industries#vertical-insurance"
201,"1","2024-03-29T07:26:51.191356Z","location: about/team",520,2.452,"Bio","Pam has more than 30 years of experience in Medicaid and has led efforts nationwide to develop, expand, and improve managed long-term services and supports (MLTSS) programs. Pam most recently served as a Director with Sellers Dorsey, a Medicaid consulting firm. Prior to that, Pam was the Director of Managed Care for the State of Texas Medicaid programs.","2024-03-29T07:26:51.191386Z","http://carebridgehealth.com/team2023"
212,"1","2024-03-29T07:28:14.412607Z","location: about/team",521,2.256,"Bio","Rick currently resides in Scottsdale, AZ with his wife.  His son attends Northern Arizona University in Flagstaff, AZ.","2024-03-29T07:28:14.412668Z","https://flexcareinfusion.com/about-us/#team"
213,"1","2024-03-29T07:28:17.444788Z","location: about/team",522,1.888,"Bio","Matt received his BSN from Auburn University before earning his MSN from Vanderbilt University. His experience includes Intensive Care, Transplant Medicine, Cardiothoracic Surgery, and Outpatient Care. Prior to joining FlexCare, Matt developed and launched two new service lines for an outpatient cardiology group in Alabama.","2024-03-29T07:28:17.444838Z","https://flexcareinfusion.com/about-us/#team"
200,"1","2024-03-29T07:26:46.312343Z","location: about/team",523,1.818,"Neither","Pam Coleman","2024-03-29T07:26:46.312383Z","http://carebridgehealth.com/team2023"
214,"1","2024-03-29T07:28:22.145585Z","location: about/team",524,2.183,"Bio","Mikes past leadership roles include serving as President and Chief Executive Officer at PopHealthCare, Optums EverCare, and INSPIRIS. These companies all deliver technology-enabled, cutting edge medical solutions, provided in home-based settings, contracting on full risk or value-based structures. Mike also serves on several healthcare company boards.","2024-03-29T07:28:22.145624Z","http://carebridgehealth.com/team2023"
215,"1","2024-03-29T07:28:24.445005Z","location: about/team",525,1.416,"Bio","Rebekkah Jackman joined FlexCare Infusion Centers in 2019 as a Managing Nurse Practitioner and Specialty Biologics Clinical Reviewer before assuming the role of Director of Patient Access in 2022. Rebekkah heads FlexCare’s industry-leading Intake team and ensures FlexCare patients experience the shortest time to treatment.","2024-03-29T07:28:24.445037Z","https://flexcareinfusion.com/about-us/#team"
216,"1","2024-03-29T07:28:28.012615Z","location: homepage",526,2.613,"Neither","Log in","2024-03-29T07:28:28.012663Z","https://www.marketcall.com/auth/login"
272,"1","2024-03-31T02:44:36.426146Z","location: homepage",527,1.911,"Neither","News","2024-03-31T02:44:36.426171Z","http://carebridgehealth.com/news"
273,"1","2024-03-31T02:44:41.353545Z","location: about/team",528,1.867,"Title/role","Vice Chairman","2024-03-31T02:44:41.353571Z","http://carebridgehealth.com/team2023"
254,"1","2024-03-30T19:09:56.809698Z","location: homepage",530,2.801,"About","About","2024-03-30T19:09:56.809761Z","https://upwardhealth.com"
255,"1","2024-03-30T19:09:59.624645Z","location: about/team",531,1.654,"Bio","Austin lives in Oklahoma City with his wife, Skye, and two kids. In his free time, you can find him on the running trail, golf course, or playing games and sports with his family and friends.","2024-03-30T19:09:59.624683Z","https://flexcareinfusion.com/about-us/#team"
330,"1","2024-04-01T03:58:37.639309Z","location: homepage",532,3.774,"Neither","For Providers","2024-04-01T03:58:37.639362Z","https://upwardhealth.com/providers/"
199,"1","2024-03-29T07:26:42.276027Z","location: about/team",533,1.695,"Neither","0","2024-03-29T07:26:42.276058Z","http://carebridgehealth.com/team2023"
331,"1","2024-04-01T03:58:41.246639Z","location: homepage",534,2.03,"Neither","Be a Tryfactan","2024-04-01T03:58:41.246679Z","https://www.tryfacta.com/career/careers#Why-Tryfacta"
198,"1","2024-03-29T07:26:39.609789Z","location: homepage",535,3.314,"Neither","Travel","2024-03-29T07:26:39.609824Z","https://www.marketcall.com/industries#vertical-travel"
332,"1","2024-04-01T03:58:50.012691Z","location: about/team",536,5.625,"Title/role","Deputy Chief Medical Officer - Decision Support","2024-04-01T03:58:50.012715Z","http://carebridgehealth.com/team2023"
333,"1","2024-04-01T03:58:52.942872Z","location: homepage",537,1.823,"Neither","Notice of Privacy Practices","2024-04-01T03:58:52.942901Z","http://qm7.af6.myftpupload.com/notice-of-privacy-practices/"
233,"1","2024-03-30T19:06:43.178358Z","location: about/team",538,3.049,"Neither","Todd Leri","2024-03-30T19:06:43.178385Z","http://carebridgehealth.com/team2023"
334,"1","2024-04-01T03:58:56.976322Z","location: homepage",539,2.119,"Neither","Statement of Work (SOW)","2024-04-01T03:58:56.976361Z","https://tryfacta.com/strategic-workforce-solutions/statement-of-work"
256,"1","2024-03-30T19:10:31.970701Z","location: about/team",540,2.432,"Neither","Need style code for dipi-popup-wrapper to make 'Popup Position setting' working with 'Popup Width' setting","2024-03-30T19:10:31.970742Z","https://flexcareinfusion.com/about-us/#team"
280,"1","2024-03-31T02:51:13.320058Z","location: homepage",541,1.849,"Neither","Patients","2024-03-31T02:51:13.320083Z","https://flexcareinfusion.com"
261,"1","2024-03-30T19:11:18.114890Z","location: about/team",542,2.939,"Title/role","Director of Patient Access","2024-03-30T19:11:18.114925Z","https://flexcareinfusion.com/about-us/#team"
335,"1","2024-04-01T03:59:03.340742Z","location: about/team",543,4.977,"Neither","This is Squarespace.","2024-04-01T03:59:03.340777Z","http://carebridgehealth.com/team2023"
336,"1","2024-04-01T03:59:07.073786Z","location: homepage",544,2.613,"Neither","Resellers","2024-04-01T03:59:07.073842Z","https://insta.prestomobilesurveys.com/site/Login"
337,"1","2024-04-01T03:59:11.646036Z","location: homepage",545,3.464,"Neither","Press & Events","2024-04-01T03:59:11.646060Z","https://tryfacta.com"
338,"1","2024-04-01T03:59:16.076365Z","location: homepage",546,2.898,"Neither","Who We Serve","2024-04-01T03:59:16.076392Z","http://carebridgehealth.com/who-we-serve-23"
257,"1","2024-03-30T19:10:42.913432Z","location: about/team",547,1.982,"Title/role","Director of Revenue Cycle Management","2024-03-30T19:10:42.913490Z","https://flexcareinfusion.com/about-us/#team"
197,"1","2024-03-29T07:26:10.247229Z","location: homepage",548,2.834,"Neither","Careers","2024-03-29T07:26:10.247265Z","http://carebridgehealth.com/careers"
258,"1","2024-03-30T19:10:48.102673Z","location: about/team",549,2.935,"Bio","Currently, Heather oversees RCM for FlexCare’s ambulatory infusion services and specialty pharmacy. She lives in Olathe, KS with her husband and two children.","2024-03-30T19:10:48.102711Z","https://flexcareinfusion.com/about-us/#team"
196,"1","2024-03-29T07:26:05.686484Z","location: about/team",550,2.595,"Bio","Dr. Huffman is a family physician with a Masters in in Education who continues to mentor students in a free clinic and teaches clinical medicine at Meharry Medical College. She has a particular interest in the care of patients with substance use disorders and chronic pain.","2024-03-29T07:26:05.686511Z","http://carebridgehealth.com/team2023"
339,"1","2024-04-01T03:59:21.740581Z","location: homepage",551,3.266,"Product/Feature","Core Values","2024-04-01T03:59:21.740622Z","https://upwardhealth.com/core-values/"
259,"1","2024-03-30T19:10:54.701270Z","location: about/team",552,2.266,"Neither","Brad Smith","2024-03-30T19:10:54.701414Z","http://carebridgehealth.com/team2023"
297,"1","2024-04-01T03:46:04.890668Z","location: about/team",553,1.656,"Neither","Mark Kharoufeh","2024-04-01T03:46:04.890717Z","https://flexcareinfusion.com/about-us/#team"
340,"1","2024-04-01T03:59:27.943143Z","location: homepage",554,3.511,"About","Diverse Workforce","2024-04-01T03:59:27.943174Z","https://tryfacta.com#brand-identity"
341,"1","2024-04-01T03:59:30.850608Z","location: homepage",555,2.039,"Neither","Rewards & Benefits","2024-04-01T03:59:30.850635Z","https://www.tryfacta.com/career/careers#Rewards-Benefits"
342,"1","2024-04-01T03:59:33.508739Z","location: homepage",556,1.649,"Neither","Contact","2024-04-01T03:59:33.508784Z","http://carebridgehealth.com/contact"
234,"1","2024-03-30T19:06:54.204430Z","location: about/team",557,1.703,"Neither","Need style code for dipi-popup-wrapper to make 'Popup Position setting' working with 'Popup Width' setting","2024-03-30T19:06:54.204462Z","https://flexcareinfusion.com/about-us/#team"
343,"1","2024-04-01T03:59:37.607988Z","location: homepage",558,2.475,"Neither","Executive Hiring","2024-04-01T03:59:37.608039Z","https://tryfacta.com"
262,"1","2024-03-30T19:11:25.631495Z","location: about/team",559,1.602,"Title/role","Dr. Melinda Henderson","2024-03-30T19:11:25.631523Z","http://carebridgehealth.com/team2023"
344,"1","2024-04-01T03:59:41.802819Z","location: homepage",560,1.851,"Neither","Communication and Media","2024-04-01T03:59:41.802847Z","https://tryfacta.com/industry/communication-and-media"
345,"1","2024-04-01T03:59:46.301492Z","location: homepage",561,3.194,"Neither","Contact Us","2024-04-01T03:59:46.301561Z","https://flexcareinfusion.com/contact-us/"
346,"1","2024-04-01T03:59:52.067133Z","location: homepage",562,2.609,"Neither","Clients","2024-04-01T03:59:52.067162Z","https://insta.prestomobilesurveys.com/site/Login"
267,"1","2024-03-30T19:32:40.275681Z","location: about/team",563,2.43,"Bio","Austin Wickersham joined FlexCare in 2020 as a software consultant before assuming the role of Vice President of Technology in 2021. He led the initiative to build a custom-developed enterprise software solution that supports and enhances FlexCare’s vital Intake team, and later led the projects to create data and reporting systems to support all departments. He oversees FlexCare’s software, data, IT, and communications projects.","2024-03-30T19:32:40.275713Z","https://flexcareinfusion.com/about-us/#team"
194,"1","2024-03-29T07:25:53.978651Z","location: homepage",564,2.442,"Neither","Finance","2024-03-29T07:25:53.978685Z","https://www.marketcall.com/industries#vertical-finance"
277,"1","2024-03-31T02:50:57.586916Z","location: about/team",565,4.411,"Title/role","National Medical Director - Behavioral Health","2024-03-31T02:50:57.586941Z","http://carebridgehealth.com/team2023"
278,"1","2024-03-31T02:51:02.179876Z","location: about/team",566,2.609,"Title/role","Chief Strategy Officer","2024-03-31T02:51:02.179925Z","http://carebridgehealth.com/team2023"
263,"1","2024-03-30T19:11:35.299744Z","location: about/team",567,7.071,"About","Since uniting with FlexCare to provide a reimagined infusion experience across the country, FlexCare has grown to 30 ambulatory centers across three states.","2024-03-30T19:11:35.299771Z","https://flexcareinfusion.com/about-us/#team"
279,"1","2024-03-31T02:51:09.681090Z","location: homepage",568,5.056,"Neither","Real Estate","2024-03-31T02:51:09.681122Z","https://www.marketcall.com/industries#vertical-real-estate"
195,"1","2024-03-29T07:26:00.809186Z","location: about/team",569,2.879,"Neither","html","2024-03-29T07:26:00.809220Z","https://birchcreekdev.com/about/"
